Travel Year,Airline Name,Origin Country / Subregion,Destination Country / Subregion,Seats,,
2014,Adria Airways,Germany,Poland,"2,106",,
2014,Adria Airways,Poland,Germany,"2,106",,
2014,Adria Airways,Poland,Slovenia,550,,
2014,Adria Airways,Slovenia,Poland,550,,
2014,Aegean Airlines,Greece,Poland,"3,528",,
2014,Aegean Airlines,Poland,Greece,"3,528",,
2014,Aer Lingus,Ireland,Poland,"3,306",,
2014,Aer Lingus,Poland,Ireland,"3,306",,
2014,Air Baltic,Latvia,Poland,"1,900",,
2014,Air Baltic,Poland,Latvia,"1,976",,
2014,Air France,France,Poland,"15,356",,
2014,Air France,Poland,France,"15,356",,
2014,Austrian,Austria,Poland,"8,740",,
2014,Austrian,Poland,Austria,"8,816",,
2014,British Airways,Poland,United Kingdom,"10,080",,
2014,British Airways,United Kingdom,Poland,"10,080",,
2014,Brussels Airlines,Belgium,Poland,"6,604",,
2014,Brussels Airlines,Poland,Belgium,"6,701",,
2014,Czech Airlines,Czech Republic,Poland,"2,456",,
2014,Czech Airlines,Poland,Czech Republic,"2,456",,
2014,EasyJet,France,Poland,"4,056",,
2014,EasyJet,Germany,Poland,"2,028",,
2014,EasyJet,Poland,France,"4,056",,
2014,EasyJet,Poland,Germany,"2,028",,
2014,EasyJet,Poland,Switzerland,"1,716",,
2014,EasyJet,Poland,United Kingdom,"13,392",,
2014,EasyJet,Switzerland,Poland,"1,716",,
2014,EasyJet,United Kingdom,Poland,"13,392",,
2014,European Cargo,Poland,France,189,,
2014,Finnair,Finland,Poland,"5,248",,
2014,Finnair,Poland,Finland,"5,248",,
2014,Germanwings,Germany,Poland,"11,244",,
2014,Germanwings,Poland,Germany,"11,244",,
2014,ITA Airways,Italy,Poland,"8,138",,
2014,ITA Airways,Poland,Italy,"8,138",,
2014,Jet2,Poland,United Kingdom,"1,332",,
2014,Jet2,United Kingdom,Poland,"1,332",,
2014,KLM,Netherlands,Poland,"11,492",,
2014,KLM,Poland,Netherlands,"11,649",,
2014,LOT Polish Airlines,Austria,Poland,"5,814",,
2014,LOT Polish Airlines,Belgium,Poland,"7,936",,
2014,LOT Polish Airlines,Bulgaria,Poland,"2,946",,
2014,LOT Polish Airlines,Cyprus,Poland,"1,795",,
2014,LOT Polish Airlines,Czech Republic,Poland,"7,437",,
2014,LOT Polish Airlines,Denmark,Poland,"5,141",,
2014,LOT Polish Airlines,Estonia,Poland,"1,608",,
2014,LOT Polish Airlines,France,Poland,"8,850",,
2014,LOT Polish Airlines,Germany,Poland,"21,458",,
2014,LOT Polish Airlines,Hungary,Poland,"6,857",,
2014,LOT Polish Airlines,Italy,Poland,"5,252",,
2014,LOT Polish Airlines,Latvia,Poland,"3,143",,
2014,LOT Polish Airlines,Lithuania,Poland,"5,427",,
2014,LOT Polish Airlines,Netherlands,Poland,"7,040",,
2014,LOT Polish Airlines,Poland,Austria,"5,814",,
2014,LOT Polish Airlines,Poland,Belgium,"7,857",,
2014,LOT Polish Airlines,Poland,Bulgaria,"2,946",,
2014,LOT Polish Airlines,Poland,Cyprus,"1,716",,
2014,LOT Polish Airlines,Poland,Czech Republic,"7,437",,
2014,LOT Polish Airlines,Poland,Denmark,"5,141",,
2014,LOT Polish Airlines,Poland,Estonia,"1,608",,
2014,LOT Polish Airlines,Poland,France,"8,742",,
2014,LOT Polish Airlines,Poland,Germany,"21,233",,
2014,LOT Polish Airlines,Poland,Hungary,"6,857",,
2014,LOT Polish Airlines,Poland,Italy,"5,185",,
2014,LOT Polish Airlines,Poland,Latvia,"3,143",,
2014,LOT Polish Airlines,Poland,Lithuania,"5,360",,
2014,LOT Polish Airlines,Poland,Netherlands,"6,961",,
2014,LOT Polish Airlines,Poland,Poland,"134,042",,
2014,LOT Polish Airlines,Poland,Romania,"5,934",,
2014,LOT Polish Airlines,Poland,Spain,"2,784",,
2014,LOT Polish Airlines,Poland,Sweden,"4,957",,
2014,LOT Polish Airlines,Poland,Switzerland,"2,042",,
2014,LOT Polish Airlines,Poland,United Kingdom,"12,612",,
2014,LOT Polish Airlines,Romania,Poland,"5,989",,
2014,LOT Polish Airlines,Spain,Poland,"2,784",,
2014,LOT Polish Airlines,Sweden,Poland,"4,957",,
2014,LOT Polish Airlines,Switzerland,Poland,"2,042",,
2014,LOT Polish Airlines,United Kingdom,Poland,"12,768",,
2014,Lufthansa,Germany,Poland,"93,736",,
2014,Lufthansa,Poland,Germany,"94,699",,
2014,Norwegian,Denmark,Poland,"1,488",,
2014,Norwegian,Norway,Poland,"20,088",,
2014,Norwegian,Poland,Denmark,"1,488",,
2014,Norwegian,Poland,Norway,"20,088",,
2014,Norwegian,Poland,Spain,"7,626",,
2014,Norwegian,Poland,Sweden,"1,488",,
2014,Norwegian,Poland,United Kingdom,"4,650",,
2014,Norwegian,Spain,Poland,"7,626",,
2014,Norwegian,Sweden,Poland,"1,488",,
2014,Norwegian,United Kingdom,Poland,"4,464",,
2014,Ryanair,Belgium,Poland,"13,797",,
2014,Ryanair,France,Poland,"11,718",,
2014,Ryanair,Germany,Poland,"4,536",,
2014,Ryanair,Ireland,Poland,"41,013",,
2014,Ryanair,Italy,Poland,"32,886",,
2014,Ryanair,Malta,Poland,756,,
2014,Ryanair,Netherlands,Poland,"5,670",,
2014,Ryanair,Norway,Poland,"21,168",,
2014,Ryanair,Poland,Belgium,"13,419",,
2014,Ryanair,Poland,France,"11,718",,
2014,Ryanair,Poland,Germany,"4,536",,
2014,Ryanair,Poland,Ireland,"39,690",,
2014,Ryanair,Poland,Italy,"32,319",,
2014,Ryanair,Poland,Malta,756,,
2014,Ryanair,Poland,Netherlands,"5,481",,
2014,Ryanair,Poland,Norway,"20,790",,
2014,Ryanair,Poland,Poland,"40,068",,
2014,Ryanair,Poland,Spain,"17,388",,
2014,Ryanair,Poland,Sweden,"7,182",,
2014,Ryanair,Poland,United Kingdom,"142,317",,
2014,Ryanair,Spain,Poland,"17,955",,
2014,Ryanair,Sweden,Poland,"7,560",,
2014,Ryanair,United Kingdom,Poland,"144,963",,
2014,SAS,Denmark,Poland,"18,132",,
2014,SAS,Norway,Poland,"1,212",,
2014,SAS,Poland,Denmark,"18,461",,
2014,SAS,Poland,Norway,"1,212",,
2014,Smartwings,Poland,Spain,"3,402",,
2014,Smartwings,Spain,Poland,"3,402",,
2014,Swiss,Poland,Switzerland,"8,908",,
2014,Swiss,Switzerland,Poland,"8,908",,
2014,TAP Air Portugal,Poland,Portugal,"2,940",,
2014,TAP Air Portugal,Portugal,Poland,"2,940",,
2014,Venezolana,Iceland,Poland,540,,
2014,Venezolana,Poland,Iceland,180,,
2014,Vueling,Poland,Spain,"2,340",,
2014,Vueling,Spain,Poland,"2,340",,
2014,Wizz Air,Belgium,Poland,"5,040",,
2014,Wizz Air,Finland,Poland,"3,420",,
2014,Wizz Air,France,Poland,"9,540",,
2014,Wizz Air,Germany,Poland,"25,020",,
2014,Wizz Air,Hungary,Poland,"3,240",,
2014,Wizz Air,Italy,Poland,"14,580",,
2014,Wizz Air,Malta,Poland,720,,
2014,Wizz Air,Netherlands,Poland,"14,940",,
2014,Wizz Air,Norway,Poland,"38,700",,
2014,Wizz Air,Poland,Belgium,"5,040",,
2014,Wizz Air,Poland,Finland,"3,420",,
2014,Wizz Air,Poland,France,"9,540",,
2014,Wizz Air,Poland,Germany,"25,020",,
2014,Wizz Air,Poland,Hungary,"3,240",,
2014,Wizz Air,Poland,Italy,"14,580",,
2014,Wizz Air,Poland,Malta,720,,
2014,Wizz Air,Poland,Netherlands,"14,940",,
2014,Wizz Air,Poland,Norway,"38,700",,
2014,Wizz Air,Poland,Spain,"4,680",,
2014,Wizz Air,Poland,Sweden,"25,020",,
2014,Wizz Air,Poland,United Kingdom,"72,540",,
2014,Wizz Air,Spain,Poland,"4,680",,
2014,Wizz Air,Sweden,Poland,"25,020",,
2014,Wizz Air,United Kingdom,Poland,"72,540",,
2014,Yute Commuter Service,Croatia,Poland,"1,800",,
2014,Yute Commuter Service,Finland,Poland,936,,
2014,Yute Commuter Service,France,Poland,"1,296",,
2014,Yute Commuter Service,Germany,Poland,"5,688",,
2014,Yute Commuter Service,Italy,Poland,576,,
2014,Yute Commuter Service,Netherlands,Poland,"2,952",,
2014,Yute Commuter Service,Poland,Croatia,"1,800",,
2014,Yute Commuter Service,Poland,Finland,936,,
2014,Yute Commuter Service,Poland,France,"1,296",,
2014,Yute Commuter Service,Poland,Germany,"5,688",,
2014,Yute Commuter Service,Poland,Italy,576,,
2014,Yute Commuter Service,Poland,Netherlands,"2,952",,
2014,Yute Commuter Service,Poland,Poland,"20,880",,
2014,Yute Commuter Service,Poland,Romania,432,,
2014,Yute Commuter Service,Poland,Switzerland,"2,736",,
2014,Yute Commuter Service,Romania,Poland,432,,
2014,Yute Commuter Service,Switzerland,Poland,"2,736",,
2014,airberlin,Germany,Poland,"16,230",,
2014,airberlin,Poland,Germany,"16,214",,
2015,Adria Airways,Germany,Poland,"37,244",,
2015,Adria Airways,Netherlands,Poland,"15,039",,
2015,Adria Airways,Poland,Germany,"37,353",,
2015,Adria Airways,Poland,Netherlands,"15,027",,
2015,Adria Airways,Poland,Slovenia,"11,381",,
2015,Adria Airways,Slovenia,Poland,"11,344",,
2015,Aegean Airlines,Greece,Poland,"44,739",,
2015,Aegean Airlines,Poland,Greece,"44,739",,
2015,Aer Lingus,Ireland,Poland,"36,714",,
2015,Aer Lingus,Poland,Ireland,"36,714",,
2015,Air Baltic,Latvia,Poland,"32,684",,
2015,Air Baltic,Poland,Latvia,"32,684",,
2015,Air Baltic,Poland,Slovakia,316,,
2015,Air Baltic,Slovakia,Poland,316,,
2015,Air France,France,Poland,"198,895",,
2015,Air France,Poland,France,"198,895",,
2015,Air Sial,Poland,Spain,189,,
2015,Air Sial,Spain,Poland,189,,
2015,Austrian,Austria,Poland,"131,516",,
2015,Austrian,Poland,Austria,"131,528",,
2015,British Airways,Poland,United Kingdom,"142,367",,
2015,British Airways,United Kingdom,Poland,"142,367",,
2015,Brussels Airlines,Belgium,Poland,"96,792",,
2015,Brussels Airlines,Poland,Belgium,"96,801",,
2015,Bulgaria Air,Bulgaria,Poland,"15,815",,
2015,Bulgaria Air,Poland,Bulgaria,"15,927",,
2015,Bulgaria Air,Poland,Poland,"2,200",,
2015,Czech Airlines,Czech Republic,Poland,"50,463",,
2015,Czech Airlines,Poland,Croatia,144,,
2015,Czech Airlines,Poland,Czech Republic,"50,314",,
2015,Czech Airlines,Poland,Italy,288,,
2015,Czech Airlines,Poland,Poland,240,,
2015,Czech Airlines,Poland,United Kingdom,"13,104",,
2015,Czech Airlines,United Kingdom,Poland,"12,816",,
2015,EasyJet,France,Poland,"82,776",,
2015,EasyJet,Germany,Poland,"24,540",,
2015,EasyJet,Poland,France,"82,776",,
2015,EasyJet,Poland,Germany,"24,540",,
2015,EasyJet,Poland,Switzerland,"23,640",,
2015,EasyJet,Poland,United Kingdom,"168,372",,
2015,EasyJet,Switzerland,Poland,"23,640",,
2015,EasyJet,United Kingdom,Poland,"168,372",,
2015,European Cargo,France,Poland,"1,323",,
2015,European Cargo,Poland,France,"1,323",,
2015,Eurowings,Germany,Poland,"30,114",,
2015,Eurowings,Poland,Germany,"30,114",,
2015,Finnair,Finland,Poland,"108,323",,
2015,Finnair,Poland,Finland,"108,343",,
2015,Fox Aircraft,Poland,Spain,189,,
2015,Fox Aircraft,Spain,Poland,189,,
2015,Georgian Airways,Germany,Poland,116,,
2015,Germanwings,Germany,Poland,"131,736",,
2015,Germanwings,Poland,Germany,"131,736",,
2015,ITA Airways,Italy,Poland,"97,008",,
2015,ITA Airways,Poland,Italy,"97,008",,
2015,Jet2,Poland,United Kingdom,"14,060",,
2015,Jet2,United Kingdom,Poland,"14,060",,
2015,KLM,Netherlands,Poland,"177,373",,
2015,KLM,Poland,Netherlands,"177,373",,
2015,KM Malta Airlines,Malta,Poland,"3,264",,
2015,KM Malta Airlines,Poland,Malta,"3,240",,
2015,LOT Polish Airlines,Austria,Poland,"73,751",,
2015,LOT Polish Airlines,Belgium,Poland,"99,941",,
2015,LOT Polish Airlines,Bulgaria,Poland,"40,977",,
2015,LOT Polish Airlines,Croatia,Poland,"5,385",,
2015,LOT Polish Airlines,Cyprus,Poland,"21,101",,
2015,LOT Polish Airlines,Czech Republic,Poland,"95,386",,
2015,LOT Polish Airlines,Denmark,Poland,"80,778",,
2015,LOT Polish Airlines,Estonia,Poland,"28,246",,
2015,LOT Polish Airlines,France,Poland,"99,037",,
2015,LOT Polish Airlines,Germany,Poland,"270,312",,
2015,LOT Polish Airlines,Hungary,Poland,"88,831",,
2015,LOT Polish Airlines,Italy,Poland,"77,587",,
2015,LOT Polish Airlines,Latvia,Poland,"37,994",,
2015,LOT Polish Airlines,Lithuania,Poland,"77,045",,
2015,LOT Polish Airlines,Netherlands,Poland,"91,111",,
2015,LOT Polish Airlines,Poland,Austria,"73,751",,
2015,LOT Polish Airlines,Poland,Belgium,"99,982",,
2015,LOT Polish Airlines,Poland,Bulgaria,"40,977",,
2015,LOT Polish Airlines,Poland,Croatia,"5,385",,
2015,LOT Polish Airlines,Poland,Cyprus,"21,152",,
2015,LOT Polish Airlines,Poland,Czech Republic,"95,383",,
2015,LOT Polish Airlines,Poland,Denmark,"80,778",,
2015,LOT Polish Airlines,Poland,Estonia,"28,234",,
2015,LOT Polish Airlines,Poland,France,"99,049",,
2015,LOT Polish Airlines,Poland,Germany,"270,336",,
2015,LOT Polish Airlines,Poland,Hungary,"88,816",,
2015,LOT Polish Airlines,Poland,Italy,"77,599",,
2015,LOT Polish Airlines,Poland,Latvia,"37,994",,
2015,LOT Polish Airlines,Poland,Lithuania,"77,039",,
2015,LOT Polish Airlines,Poland,Netherlands,"91,099",,
2015,LOT Polish Airlines,Poland,Poland,"1,735,624",,
2015,LOT Polish Airlines,Poland,Romania,"77,552",,
2015,LOT Polish Airlines,Poland,Spain,"43,388",,
2015,LOT Polish Airlines,Poland,Sweden,"76,685",,
2015,LOT Polish Airlines,Poland,Switzerland,"40,150",,
2015,LOT Polish Airlines,Poland,United Kingdom,"156,624",,
2015,LOT Polish Airlines,Romania,Poland,"77,540",,
2015,LOT Polish Airlines,Spain,Poland,"43,384",,
2015,LOT Polish Airlines,Sweden,Poland,"76,685",,
2015,LOT Polish Airlines,Switzerland,Poland,"40,150",,
2015,LOT Polish Airlines,United Kingdom,Poland,"156,543",,
2015,Lufthansa,Germany,Poland,"1,408,248",,
2015,Lufthansa,Poland,Germany,"1,408,228",,
2015,Norwegian,Denmark,Poland,"37,014",,
2015,Norwegian,Norway,Poland,"274,536",,
2015,Norwegian,Poland,Denmark,"37,014",,
2015,Norwegian,Poland,Norway,"274,536",,
2015,Norwegian,Poland,Spain,"83,328",,
2015,Norwegian,Poland,Sweden,"27,342",,
2015,Norwegian,Poland,United Kingdom,"47,244",,
2015,Norwegian,Spain,Poland,"83,328",,
2015,Norwegian,Sweden,Poland,"27,342",,
2015,Norwegian,United Kingdom,Poland,"47,244",,
2015,Norwegian Air Sweden,Poland,Spain,"7,254",,
2015,Norwegian Air Sweden,Poland,United Kingdom,"7,068",,
2015,Norwegian Air Sweden,Spain,Poland,"7,254",,
2015,Norwegian Air Sweden,United Kingdom,Poland,"7,068",,
2015,Ryanair,Belgium,Poland,"169,911",,
2015,Ryanair,Cyprus,Poland,"11,907",,
2015,Ryanair,Denmark,Poland,"20,979",,
2015,Ryanair,France,Poland,"152,334",,
2015,Ryanair,Germany,Poland,"70,119",,
2015,Ryanair,Greece,Poland,"91,854",,
2015,Ryanair,Ireland,Poland,"501,039",,
2015,Ryanair,Italy,Poland,"472,311",,
2015,Ryanair,Malta,Poland,"27,594",,
2015,Ryanair,Netherlands,Poland,"67,662",,
2015,Ryanair,Norway,Poland,"309,204",,
2015,Ryanair,Poland,Belgium,"169,533",,
2015,Ryanair,Poland,Cyprus,"11,907",,
2015,Ryanair,Poland,Denmark,"20,979",,
2015,Ryanair,Poland,France,"152,334",,
2015,Ryanair,Poland,Germany,"70,119",,
2015,Ryanair,Poland,Greece,"91,854",,
2015,Ryanair,Poland,Ireland,"499,716",,
2015,Ryanair,Poland,Italy,"472,122",,
2015,Ryanair,Poland,Malta,"27,594",,
2015,Ryanair,Poland,Netherlands,"67,473",,
2015,Ryanair,Poland,Norway,"308,826",,
2015,Ryanair,Poland,Poland,"548,856",,
2015,Ryanair,Poland,Portugal,"14,742",,
2015,Ryanair,Poland,Spain,"349,272",,
2015,Ryanair,Poland,Sweden,"99,792",,
2015,Ryanair,Poland,United Kingdom,"1,801,025",,
2015,Ryanair,Portugal,Poland,"14,742",,
2015,Ryanair,Spain,Poland,"349,839",,
2015,Ryanair,Sweden,Poland,"99,981",,
2015,Ryanair,United Kingdom,Poland,"1,804,238",,
2015,SAS,Denmark,Poland,"259,517",,
2015,SAS,Norway,Poland,"26,718",,
2015,SAS,Poland,Denmark,"259,429",,
2015,SAS,Poland,Norway,"26,718",,
2015,Singapore Airlines,Germany,Poland,294,,
2015,Singapore Airlines,Poland,Germany,441,,
2015,Smartwings,Greece,Poland,"2,835",,
2015,Smartwings,Poland,Greece,"3,024",,
2015,Smartwings,Poland,Spain,"20,223",,
2015,Smartwings,Spain,Poland,"20,223",,
2015,Smartwings Poland,France,Poland,189,,
2015,Smartwings Poland,Poland,Poland,212,,
2015,Smartwings Poland,Poland,Portugal,189,,
2015,Smartwings Poland,Poland,Spain,"2,646",,
2015,Smartwings Poland,Portugal,Poland,189,,
2015,Smartwings Poland,Spain,Poland,"1,323",,
2015,Swiss,Poland,Switzerland,"125,479",,
2015,Swiss,Switzerland,Poland,"125,479",,
2015,TAP Air Portugal,Poland,Portugal,"43,636",,
2015,TAP Air Portugal,Portugal,Poland,"43,636",,
2015,TUI Airways,Poland,United Kingdom,410,,
2015,TUI Airways,United Kingdom,Poland,410,,
2015,Thomas Cook Airlines,Poland,United Kingdom,"1,760",,
2015,Thomas Cook Airlines,United Kingdom,Poland,"1,760",,
2015,Transavia France,France,Poland,"9,450",,
2015,Transavia France,Poland,France,"9,450",,
2015,Venezolana,Iceland,Poland,"11,700",,
2015,Venezolana,Poland,Iceland,"11,700",,
2015,Volo,Poland,Sweden,50,,
2015,Volo,Sweden,Poland,50,,
2015,Vueling,Poland,Spain,"49,878",,
2015,Vueling,Spain,Poland,"49,878",,
2015,Wizz Air,Belgium,Poland,"94,860",,
2015,Wizz Air,Bulgaria,Poland,"14,760",,
2015,Wizz Air,Cyprus,Poland,"21,420",,
2015,Wizz Air,Denmark,Poland,"9,900",,
2015,Wizz Air,Finland,Poland,"43,200",,
2015,Wizz Air,France,Poland,"112,320",,
2015,Wizz Air,Germany,Poland,"346,680",,
2015,Wizz Air,Greece,Poland,"2,520",,
2015,Wizz Air,Hungary,Poland,"48,240",,
2015,Wizz Air,Iceland,Poland,"10,980",,
2015,Wizz Air,Italy,Poland,"236,880",,
2015,Wizz Air,Malta,Poland,"27,900",,
2015,Wizz Air,Netherlands,Poland,"209,700",,
2015,Wizz Air,Norway,Poland,"590,400",,
2015,Wizz Air,Poland,Belgium,"94,860",,
2015,Wizz Air,Poland,Bulgaria,"14,760",,
2015,Wizz Air,Poland,Cyprus,"21,420",,
2015,Wizz Air,Poland,Denmark,"9,900",,
2015,Wizz Air,Poland,Finland,"43,200",,
2015,Wizz Air,Poland,France,"112,320",,
2015,Wizz Air,Poland,Germany,"346,680",,
2015,Wizz Air,Poland,Greece,"2,520",,
2015,Wizz Air,Poland,Hungary,"48,240",,
2015,Wizz Air,Poland,Iceland,"10,980",,
2015,Wizz Air,Poland,Italy,"236,880",,
2015,Wizz Air,Poland,Malta,"27,900",,
2015,Wizz Air,Poland,Netherlands,"209,700",,
2015,Wizz Air,Poland,Norway,"590,400",,
2015,Wizz Air,Poland,Portugal,"14,040",,
2015,Wizz Air,Poland,Spain,"87,840",,
2015,Wizz Air,Poland,Sweden,"392,040",,
2015,Wizz Air,Poland,Switzerland,"6,660",,
2015,Wizz Air,Poland,United Kingdom,"1,120,500",,
2015,Wizz Air,Portugal,Poland,"14,040",,
2015,Wizz Air,Spain,Poland,"87,840",,
2015,Wizz Air,Sweden,Poland,"392,040",,
2015,Wizz Air,Switzerland,Poland,"6,660",,
2015,Wizz Air,United Kingdom,Poland,"1,120,500",,
2015,Yute Commuter Service,Croatia,Poland,"6,120",,
2015,Yute Commuter Service,Finland,Poland,864,,
2015,Yute Commuter Service,France,Poland,"2,448",,
2015,Yute Commuter Service,Germany,Poland,"16,992",,
2015,Yute Commuter Service,Italy,Poland,"1,440",,
2015,Yute Commuter Service,Netherlands,Poland,"7,056",,
2015,Yute Commuter Service,Poland,Croatia,"6,120",,
2015,Yute Commuter Service,Poland,Finland,864,,
2015,Yute Commuter Service,Poland,France,"2,448",,
2015,Yute Commuter Service,Poland,Germany,"16,992",,
2015,Yute Commuter Service,Poland,Italy,"1,440",,
2015,Yute Commuter Service,Poland,Netherlands,"7,056",,
2015,Yute Commuter Service,Poland,Poland,"50,832",,
2015,Yute Commuter Service,Poland,Switzerland,"8,352",,
2015,Yute Commuter Service,Switzerland,Poland,"8,352",,
2015,airberlin,Germany,Poland,"213,358",,
2015,airberlin,Poland,Germany,"213,522",,
2016,Adria Airways,France,Poland,"9,392",,
2016,Adria Airways,Germany,Poland,"43,060",,
2016,Adria Airways,Netherlands,Poland,"15,199",,
2016,Adria Airways,Poland,France,"9,386",,
2016,Adria Airways,Poland,Germany,"43,011",,
2016,Adria Airways,Poland,Netherlands,"15,187",,
2016,Adria Airways,Poland,Slovenia,"11,582",,
2016,Adria Airways,Slovenia,Poland,"11,536",,
2016,Aegean Airlines,Greece,Poland,"55,065",,
2016,Aegean Airlines,Poland,Greece,"55,065",,
2016,Aer Lingus,Ireland,Poland,"32,016",,
2016,Aer Lingus,Poland,Ireland,"32,016",,
2016,Air Baltic,Latvia,Poland,"25,236",,
2016,Air Baltic,Poland,Latvia,"25,236",,
2016,Air Baltic,Poland,Slovakia,"1,176",,
2016,Air Baltic,Slovakia,Poland,"1,176",,
2016,Air France,France,Poland,"198,033",,
2016,Air France,Poland,France,"198,033",,
2016,Austrian,Austria,Poland,"140,750",,
2016,Austrian,Poland,Austria,"140,750",,
2016,British Airways,Poland,United Kingdom,"171,469",,
2016,British Airways,United Kingdom,Poland,"171,469",,
2016,Brussels Airlines,Belgium,Poland,"97,616",,
2016,Brussels Airlines,Poland,Belgium,"97,616",,
2016,Bulgaria Air,Bulgaria,Poland,"2,136",,
2016,Bulgaria Air,Poland,Bulgaria,"2,460",,
2016,Bulgaria Air,Poland,Poland,151,,
2016,Condor,Poland,Switzerland,275,,
2016,Condor,Switzerland,Poland,275,,
2016,Czech Airlines,Austria,Poland,212,,
2016,Czech Airlines,Czech Republic,Poland,"41,908",,
2016,Czech Airlines,Poland,Czech Republic,"41,908",,
2016,Czech Airlines,Poland,Finland,212,,
2016,Czech Airlines,Poland,United Kingdom,576,,
2016,Czech Airlines,United Kingdom,Poland,576,,
2016,Danish Air Transport,Denmark,Poland,268,,
2016,Danish Air Transport,Netherlands,Poland,68,,
2016,Danish Air Transport,Norway,Poland,44,,
2016,Danish Air Transport,Poland,Denmark,200,,
2016,Danish Air Transport,Poland,Sweden,66,,
2016,Danish Air Transport,Sweden,Poland,66,,
2016,EasyJet,France,Poland,"104,472",,
2016,EasyJet,Germany,Poland,"23,220",,
2016,EasyJet,Italy,Poland,"25,092",,
2016,EasyJet,Poland,France,"104,472",,
2016,EasyJet,Poland,Germany,"23,220",,
2016,EasyJet,Poland,Italy,"25,092",,
2016,EasyJet,Poland,Switzerland,"28,020",,
2016,EasyJet,Poland,United Kingdom,"194,328",,
2016,EasyJet,Switzerland,Poland,"28,020",,
2016,EasyJet,United Kingdom,Poland,"194,328",,
2016,Ellinair,Greece,Poland,"5,548",,
2016,Ellinair,Poland,Greece,"5,548",,
2016,European Cargo,Poland,France,945,,
2016,Eurowings,Germany,Poland,"164,796",,
2016,Eurowings,Poland,Germany,"164,796",,
2016,Finnair,Finland,Poland,"129,825",,
2016,Finnair,Poland,Finland,"129,825",,
2016,Germanwings,Germany,Poland,"22,932",,
2016,Germanwings,Poland,Germany,"22,932",,
2016,ITA Airways,Italy,Poland,"79,235",,
2016,ITA Airways,Poland,Italy,"78,594",,
2016,Iberia,Poland,Spain,"3,796",,
2016,Iberia,Spain,Poland,"3,796",,
2016,Jet2,Poland,United Kingdom,"25,365",,
2016,Jet2,United Kingdom,Poland,"25,365",,
2016,KLM,Netherlands,Poland,"217,476",,
2016,KLM,Poland,Netherlands,"217,376",,
2016,LOT Polish Airlines,Austria,Poland,"72,227",,
2016,LOT Polish Airlines,Belgium,Poland,"98,869",,
2016,LOT Polish Airlines,Bulgaria,Poland,"53,418",,
2016,LOT Polish Airlines,Croatia,Poland,"29,681",,
2016,LOT Polish Airlines,Cyprus,Poland,"25,927",,
2016,LOT Polish Airlines,Czech Republic,Poland,"102,436",,
2016,LOT Polish Airlines,Denmark,Poland,"86,684",,
2016,LOT Polish Airlines,Estonia,Poland,"33,132",,
2016,LOT Polish Airlines,France,Poland,"119,650",,
2016,LOT Polish Airlines,Germany,Poland,"335,824",,
2016,LOT Polish Airlines,Greece,Poland,"21,121",,
2016,LOT Polish Airlines,Hungary,Poland,"96,324",,
2016,LOT Polish Airlines,Italy,Poland,"105,824",,
2016,LOT Polish Airlines,Latvia,Poland,"43,046",,
2016,LOT Polish Airlines,Lithuania,Poland,"90,442",,
2016,LOT Polish Airlines,Luxembourg,Poland,"18,758",,
2016,LOT Polish Airlines,Netherlands,Poland,"98,776",,
2016,LOT Polish Airlines,Poland,Austria,"72,227",,
2016,LOT Polish Airlines,Poland,Belgium,"99,148",,
2016,LOT Polish Airlines,Poland,Bulgaria,"53,421",,
2016,LOT Polish Airlines,Poland,Croatia,"29,681",,
2016,LOT Polish Airlines,Poland,Cyprus,"25,924",,
2016,LOT Polish Airlines,Poland,Czech Republic,"102,433",,
2016,LOT Polish Airlines,Poland,Denmark,"86,684",,
2016,LOT Polish Airlines,Poland,Estonia,"33,035",,
2016,LOT Polish Airlines,Poland,France,"119,644",,
2016,LOT Polish Airlines,Poland,Germany,"335,833",,
2016,LOT Polish Airlines,Poland,Greece,"21,121",,
2016,LOT Polish Airlines,Poland,Hungary,"96,324",,
2016,LOT Polish Airlines,Poland,Italy,"105,917",,
2016,LOT Polish Airlines,Poland,Latvia,"43,046",,
2016,LOT Polish Airlines,Poland,Lithuania,"90,442",,
2016,LOT Polish Airlines,Poland,Luxembourg,"18,758",,
2016,LOT Polish Airlines,Poland,Netherlands,"98,752",,
2016,LOT Polish Airlines,Poland,Poland,"1,883,054",,
2016,LOT Polish Airlines,Poland,Romania,"94,846",,
2016,LOT Polish Airlines,Poland,Slovakia,"17,771",,
2016,LOT Polish Airlines,Poland,Slovenia,"17,072",,
2016,LOT Polish Airlines,Poland,Spain,"81,357",,
2016,LOT Polish Airlines,Poland,Sweden,"86,737",,
2016,LOT Polish Airlines,Poland,Switzerland,"103,987",,
2016,LOT Polish Airlines,Poland,United Kingdom,"150,175",,
2016,LOT Polish Airlines,Romania,Poland,"94,922",,
2016,LOT Polish Airlines,Slovakia,Poland,"17,771",,
2016,LOT Polish Airlines,Slovenia,Poland,"17,072",,
2016,LOT Polish Airlines,Spain,Poland,"81,358",,
2016,LOT Polish Airlines,Sweden,Poland,"86,699",,
2016,LOT Polish Airlines,Switzerland,Poland,"103,990",,
2016,LOT Polish Airlines,United Kingdom,Poland,"150,179",,
2016,Lufthansa,Germany,Poland,"1,467,983",,
2016,Lufthansa,Poland,Germany,"1,467,983",,
2016,Norwegian,Denmark,Poland,"40,002",,
2016,Norwegian,Norway,Poland,"285,924",,
